Fecha,Nombre,Consumo
2024-04-13,Hidráulica,148784.664
2024-04-14,Hidráulica,136066.363
2024-04-15,Hidráulica,131206.962
2024-04-16,Hidráulica,116897.037
2024-04-17,Hidráulica,120365.345
2024-04-18,Hidráulica,118546.08
2024-04-19,Hidráulica,134006.078
2024-04-20,Hidráulica,107932.489
2024-04-21,Hidráulica,85320.625
2024-04-22,Hidráulica,89966.728
2024-04-23,Hidráulica,93380.33
2024-04-24,Hidráulica,109704.255
2024-04-25,Hidráulica,160629.161
2024-04-26,Hidráulica,168163.048
2024-04-27,Hidráulica,108163.445
2024-04-28,Hidráulica,110556.83
2024-04-29,Hidráulica,146166.096
2024-04-30,Hidráulica,100762.06
2024-05-01,Hidráulica,63868.321
2024-05-02,Hidráulica,71600.383
2024-05-03,Hidráulica,86519.113
2024-05-04,Hidráulica,89442.976
2024-05-05,Hidráulica,88954.857
2024-05-06,Hidráulica,121775.742
2024-05-07,Hidráulica,99236.385
2024-05-08,Hidráulica,88822.617
2024-05-09,Hidráulica,102850.619
2024-05-10,Hidráulica,103094.786
2024-05-11,Hidráulica,80447.625
2024-05-12,Hidráulica,85440.032
2024-05-13,Hidráulica,91435.393
2024-05-14,Hidráulica,79622.242
2024-05-15,Hidráulica,95981.487
2024-05-16,Hidráulica,111916.253
2024-05-17,Hidráulica,138069.797
2024-05-18,Hidráulica,91436.184
2024-05-19,Hidráulica,81597.827
2024-05-20,Hidráulica,95938.172
2024-05-21,Hidráulica,110074.04
2024-05-22,Hidráulica,101175.001
2024-05-23,Hidráulica,106989.167
2024-05-24,Hidráulica,101928.591
2024-05-25,Hidráulica,86962.503
2024-05-26,Hidráulica,79428.619
2024-05-27,Hidráulica,87961.452
2024-05-28,Hidráulica,97830.767
2024-05-29,Hidráulica,105175.883
2024-05-30,Hidráulica,91572.258
2024-05-31,Hidráulica,77935.783
2024-06-01,Hidráulica,63114.0
2024-06-02,Hidráulica,59984.7
2024-06-03,Hidráulica,83553.3
2024-06-04,Hidráulica,113953.4
2024-06-05,Hidráulica,122911.1
2024-06-06,Hidráulica,112895.7
2024-06-07,Hidráulica,107906.3
2024-06-08,Hidráulica,94163.2
2024-06-09,Hidráulica,67364.2
2024-06-10,Hidráulica,78794.1
2024-06-11,Hidráulica,81583.8
2024-06-12,Hidráulica,76710.0
2024-06-13,Hidráulica,86176.5
2024-06-14,Hidráulica,69885.8
2024-01-01,Nuclear,170421.852
2024-01-02,Nuclear,170396.168
2024-01-03,Nuclear,170422.395
2024-01-04,Nuclear,170637.543
2024-01-05,Nuclear,170591.775
2024-01-06,Nuclear,170564.565
2024-01-07,Nuclear,170505.025
2024-01-08,Nuclear,170696.716
2024-01-09,Nuclear,170621.991
2024-01-10,Nuclear,170698.08
2024-01-11,Nuclear,170699.091
2024-01-12,Nuclear,170666.4
2024-01-13,Nuclear,170722.27
2024-01-14,Nuclear,155625.249
2024-01-15,Nuclear,144631.053
2024-01-16,Nuclear,150299.144
2024-01-17,Nuclear,151135.054
2024-01-18,Nuclear,145812.09
2024-01-19,Nuclear,165723.946
2024-01-20,Nuclear,169324.461
2024-01-21,Nuclear,170390.663
2024-01-22,Nuclear,170369.159
2024-01-23,Nuclear,169649.478
2024-01-24,Nuclear,170206.406
2024-01-25,Nuclear,170085.837
2024-01-26,Nuclear,170188.612
2024-01-27,Nuclear,164206.588
2024-01-28,Nuclear,165838.399
2024-01-29,Nuclear,170183.054
2024-01-30,Nuclear,169470.689
2024-01-31,Nuclear,170017.584
2024-02-01,Nuclear,170258.746
2024-02-02,Nuclear,170283.353
2024-02-03,Nuclear,170363.102
2024-02-04,Nuclear,170348.638
2024-02-05,Nuclear,170154.811
2024-02-06,Nuclear,170203.741
2024-02-07,Nuclear,170150.86
2024-02-08,Nuclear,170081.843
2024-02-09,Nuclear,170243.881
2024-02-10,Nuclear,156358.478
2024-02-11,Nuclear,165257.438
2024-02-12,Nuclear,165694.781
2024-02-13,Nuclear,145520.728
2024-02-14,Nuclear,145473.549
2024-02-15,Nuclear,153937.907
2024-02-16,Nuclear,169252.549
2024-02-17,Nuclear,170252.571
2024-02-18,Nuclear,170288.472
2024-02-19,Nuclear,170072.188
2024-02-20,Nuclear,169981.86
2024-02-21,Nuclear,170053.502
2024-02-22,Nuclear,141218.679
2024-02-23,Nuclear,133537.194
2024-02-24,Nuclear,129126.904
2024-02-25,Nuclear,111712.81
2024-02-26,Nuclear,118444.775
2024-02-27,Nuclear,119935.636
2024-02-28,Nuclear,133656.591
2024-02-29,Nuclear,137728.138
2024-03-01,Nuclear,144020.013
2024-03-02,Nuclear,124062.73
2024-03-03,Nuclear,119439.768
2024-03-04,Nuclear,120230.716
2024-03-05,Nuclear,129538.01
2024-03-06,Nuclear,142113.094
2024-03-07,Nuclear,144346.504
2024-03-08,Nuclear,138439.646
2024-03-09,Nuclear,103631.848
2024-03-10,Nuclear,85767.829
2024-03-11,Nuclear,85860.343
2024-03-12,Nuclear,85878.573
2024-03-13,Nuclear,85804.577
2024-03-14,Nuclear,85583.718
2024-03-15,Nuclear,85312.906
2024-03-16,Nuclear,85139.878
2024-03-17,Nuclear,100908.008
2024-03-18,Nuclear,109571.824
2024-03-19,Nuclear,109425.928
2024-03-20,Nuclear,109218.954
2024-03-21,Nuclear,109026.948
2024-03-22,Nuclear,108892.364
2024-03-23,Nuclear,108738.79
2024-03-24,Nuclear,109573.35
2024-03-25,Nuclear,115488.357
2024-03-26,Nuclear,118131.035
2024-03-27,Nuclear,123614.852
2024-03-28,Nuclear,126643.289
2024-03-29,Nuclear,126684.842
2024-03-30,Nuclear,123879.287
2024-03-31,Nuclear,105832.375
2024-04-01,Nuclear,110333.735
2024-04-02,Nuclear,110237.906
2024-04-03,Nuclear,115477.759
2024-04-04,Nuclear,127197.167
2024-04-05,Nuclear,128153.688
2024-04-06,Nuclear,128294.341
2024-04-07,Nuclear,111112.203
2024-04-08,Nuclear,103078.095
2024-04-09,Nuclear,102956.247
2024-04-10,Nuclear,102734.757
2024-04-11,Nuclear,102534.903
2024-04-12,Nuclear,102388.387
2024-04-13,Nuclear,112125.047
2024-04-14,Nuclear,126127.335
2024-04-15,Nuclear,126329.068
2024-04-16,Nuclear,126000.764
2024-04-17,Nuclear,126207.831
2024-04-18,Nuclear,125565.084
2024-04-19,Nuclear,126020.185
2024-04-20,Nuclear,125805.091
2024-04-21,Nuclear,125680.145
2024-04-22,Nuclear,125606.715
2024-04-23,Nuclear,125460.044
2024-04-24,Nuclear,125051.674
2024-04-25,Nuclear,125026.84
2024-04-26,Nuclear,117458.013
2024-04-27,Nuclear,102542.744
2024-04-28,Nuclear,102698.739
2024-04-29,Nuclear,103478.059
2024-04-30,Nuclear,110265.262
2024-05-01,Nuclear,110274.509
2024-05-02,Nuclear,110357.244
2024-05-03,Nuclear,110295.222
2024-05-04,Nuclear,109679.193
2024-05-05,Nuclear,110465.196
2024-05-06,Nuclear,109182.265
2024-05-07,Nuclear,115333.366
2024-05-08,Nuclear,122920.909
2024-05-09,Nuclear,130188.687
2024-05-10,Nuclear,132138.332
2024-05-11,Nuclear,120653.13
2024-05-12,Nuclear,119290.168
2024-05-13,Nuclear,118991.64
2024-05-14,Nuclear,118496.359
2024-05-15,Nuclear,119093.756
2024-05-16,Nuclear,114417.766
2024-05-17,Nuclear,106596.021
2024-05-18,Nuclear,106888.945
2024-05-19,Nuclear,109687.763
2024-05-20,Nuclear,112980.991
2024-05-21,Nuclear,118181.828
2024-05-22,Nuclear,115334.727
2024-05-23,Nuclear,95998.77
2024-05-24,Nuclear,95875.238
2024-05-25,Nuclear,95733.163
2024-05-26,Nuclear,97339.578
2024-05-27,Nuclear,111303.896
2024-05-28,Nuclear,118945.942
2024-05-29,Nuclear,118360.164
2024-05-30,Nuclear,118846.991
2024-05-31,Nuclear,118355.015
2024-06-01,Nuclear,119272.6
2024-06-02,Nuclear,118111.6
2024-06-03,Nuclear,96940.7
2024-06-04,Nuclear,103770.8
2024-06-05,Nuclear,115028.5
2024-06-06,Nuclear,119349.8
2024-06-07,Nuclear,119399.4
2024-06-08,Nuclear,119315.2
2024-06-09,Nuclear,119007.4
2024-06-10,Nuclear,119351.4
2024-06-11,Nuclear,122264.8
2024-06-12,Nuclear,138354.0
2024-06-13,Nuclear,141677.4
2024-06-14,Nuclear,143034.4
2024-01-01,Eólica,159471.985
2024-01-02,Eólica,306490.27
2024-01-03,Eólica,284153.02
2024-01-04,Eólica,138634.625
2024-01-05,Eólica,305984.894
2024-01-06,Eólica,304924.178
2024-01-07,Eólica,263155.673
2024-01-08,Eólica,193463.559
2024-01-09,Eólica,26065.569
2024-01-10,Eólica,91725.39
2024-01-11,Eólica,146715.887
2024-01-12,Eólica,128039.764
2024-01-13,Eólica,157597.981
2024-01-14,Eólica,263135.921
2024-01-15,Eólica,263958.579
2024-01-16,Eólica,317871.15
2024-01-17,Eólica,416541.587
2024-01-18,Eólica,316920.802
2024-01-19,Eólica,288305.536
2024-01-20,Eólica,135378.322
2024-01-21,Eólica,129909.376
2024-01-22,Eólica,213954.095
2024-01-23,Eólica,128483.916
2024-01-24,Eólica,86139.376
2024-01-25,Eólica,81972.063
2024-01-26,Eólica,44727.884
2024-01-27,Eólica,86312.822
2024-01-28,Eólica,162905.926
2024-01-29,Eólica,137404.715
2024-01-30,Eólica,65163.298
2024-01-31,Eólica,67473.497
2024-02-01,Eólica,159820.895
2024-02-02,Eólica,204932.318
2024-02-03,Eólica,76125.174
2024-02-04,Eólica,29176.361
2024-02-05,Eólica,17061.713
2024-02-06,Eólica,111615.836
2024-02-07,Eólica,287741.237
2024-02-08,Eólica,331802.907
2024-02-09,Eólica,323726.37
2024-02-10,Eólica,396599.998
2024-02-11,Eólica,310546.463
2024-02-12,Eólica,329041.74
2024-02-13,Eólica,170030.924
2024-02-14,Eólica,159207.854
2024-02-15,Eólica,249969.067
2024-02-16,Eólica,240377.651
2024-02-17,Eólica,153002.511
2024-02-18,Eólica,101188.577
2024-02-19,Eólica,218150.133
2024-02-20,Eólica,153072.798
2024-02-21,Eólica,144437.953
2024-02-22,Eólica,378756.579
2024-02-23,Eólica,397747.394
2024-02-24,Eólica,356581.137
2024-02-25,Eólica,365751.084
2024-02-26,Eólica,377194.45
2024-02-27,Eólica,347366.238
2024-02-28,Eólica,274626.167
2024-02-29,Eólica,288263.383
2024-03-01,Eólica,310951.474
2024-03-02,Eólica,315083.016
2024-03-03,Eólica,275439.563
2024-03-04,Eólica,308490.577
2024-03-05,Eólica,146728.203
2024-03-06,Eólica,79922.955
2024-03-07,Eólica,289264.5
2024-03-08,Eólica,302256.687
2024-03-09,Eólica,292014.557
2024-03-10,Eólica,248601.907
2024-03-11,Eólica,231881.31
2024-03-12,Eólica,93122.656
2024-03-13,Eólica,77291.925
2024-03-14,Eólica,157166.815
2024-03-15,Eólica,126322.388
2024-03-16,Eólica,95413.193
2024-03-17,Eólica,84457.755
2024-03-18,Eólica,39766.923
2024-03-19,Eólica,48843.766
2024-03-20,Eólica,135103.556
2024-03-21,Eólica,191345.036
2024-03-22,Eólica,135006.459
2024-03-23,Eólica,253235.724
2024-03-24,Eólica,193295.321
2024-03-25,Eólica,196840.382
2024-03-26,Eólica,263161.445
2024-03-27,Eólica,333451.906
2024-03-28,Eólica,295680.962
2024-03-29,Eólica,209970.441
2024-03-30,Eólica,186862.548
2024-03-31,Eólica,227603.866
2024-04-01,Eólica,223710.797
2024-04-02,Eólica,204059.707
2024-04-03,Eólica,186226.837
2024-04-04,Eólica,139022.39
2024-04-05,Eólica,191418.835
2024-04-06,Eólica,186462.029
2024-04-07,Eólica,91347.378
2024-04-08,Eólica,201576.871
2024-04-09,Eólica,155966.365
2024-04-10,Eólica,146863.848
2024-04-11,Eólica,137663.157
2024-04-12,Eólica,61004.937
2024-04-13,Eólica,43107.581
2024-04-14,Eólica,46787.337
2024-04-15,Eólica,136557.663
2024-04-16,Eólica,191470.826
2024-04-17,Eólica,205411.774
2024-04-18,Eólica,215712.354
2024-04-19,Eólica,133402.265
2024-04-20,Eólica,188075.503
2024-04-21,Eólica,188417.418
2024-04-22,Eólica,252881.102
2024-04-23,Eólica,234143.005
2024-04-24,Eólica,199736.022
2024-04-25,Eólica,104088.247
2024-04-26,Eólica,108383.129
2024-04-27,Eólica,209970.879
2024-04-28,Eólica,54357.118
2024-04-29,Eólica,85126.049
2024-04-30,Eólica,182271.794
2024-05-01,Eólica,238993.919
2024-05-02,Eólica,235754.357
2024-05-03,Eólica,175759.805
2024-05-04,Eólica,196345.53
2024-05-05,Eólica,167470.72
2024-05-06,Eólica,142263.634
2024-05-07,Eólica,174027.204
2024-05-08,Eólica,176873.485
2024-05-09,Eólica,96604.374
2024-05-10,Eólica,108240.505
2024-05-11,Eólica,118118.67
2024-05-12,Eólica,49840.194
2024-05-13,Eólica,156490.847
2024-05-14,Eólica,226195.589
2024-05-15,Eólica,168670.8
2024-05-16,Eólica,156356.711
2024-05-17,Eólica,94820.82
2024-05-18,Eólica,67697.475
2024-05-19,Eólica,61482.162
2024-05-20,Eólica,90596.917
2024-05-21,Eólica,112444.598
2024-05-22,Eólica,111749.434
2024-05-23,Eólica,108678.346
2024-05-24,Eólica,91286.289
2024-05-25,Eólica,93607.713
2024-05-26,Eólica,79150.921
2024-05-27,Eólica,131674.819
2024-05-28,Eólica,98011.97
2024-05-29,Eólica,96686.559
2024-05-30,Eólica,179051.17
2024-05-31,Eólica,263840.552
2024-06-01,Eólica,249978.026
2024-06-02,Eólica,224323.825
2024-06-03,Eólica,189797.132
2024-06-04,Eólica,69660.963
2024-06-05,Eólica,72402.729
2024-06-06,Eólica,157559.271
2024-06-07,Eólica,201287.887
2024-06-08,Eólica,160754.008
2024-06-09,Eólica,236321.023
2024-06-10,Eólica,215499.204
2024-06-11,Eólica,180161.831
2024-06-12,Eólica,185455.19
2024-06-13,Eólica,102908.629
2024-06-14,Eólica,160861.948
2024-01-01,Solar fotovoltaica,66519.573
2024-01-02,Solar fotovoltaica,49483.424
2024-01-03,Solar fotovoltaica,36342.067
2024-01-04,Solar fotovoltaica,26010.483
2024-01-05,Solar fotovoltaica,61858.962
2024-01-06,Solar fotovoltaica,78110.569
2024-01-07,Solar fotovoltaica,85204.346
2024-01-08,Solar fotovoltaica,65302.151
2024-01-09,Solar fotovoltaica,37539.583
2024-01-10,Solar fotovoltaica,33264.977
2024-01-11,Solar fotovoltaica,62924.486
2024-01-12,Solar fotovoltaica,71895.359
2024-01-13,Solar fotovoltaica,45339.47
2024-01-14,Solar fotovoltaica,45219.071
2024-01-15,Solar fotovoltaica,22923.375
2024-01-16,Solar fotovoltaica,33611.305
2024-01-17,Solar fotovoltaica,45643.765
2024-01-18,Solar fotovoltaica,44964.049
2024-01-19,Solar fotovoltaica,22111.271
2024-01-20,Solar fotovoltaica,72938.096
2024-01-21,Solar fotovoltaica,82542.086
2024-01-22,Solar fotovoltaica,81949.419
2024-01-23,Solar fotovoltaica,89404.834
2024-01-24,Solar fotovoltaica,93350.757
2024-01-25,Solar fotovoltaica,93799.549
2024-01-26,Solar fotovoltaica,89068.337
2024-01-27,Solar fotovoltaica,88365.011
2024-01-28,Solar fotovoltaica,81029.792
2024-01-29,Solar fotovoltaica,60250.495
2024-01-30,Solar fotovoltaica,75471.542
2024-01-31,Solar fotovoltaica,85972.09
2024-02-01,Solar fotovoltaica,106422.444
2024-02-02,Solar fotovoltaica,109716.001
2024-02-03,Solar fotovoltaica,107623.876
2024-02-04,Solar fotovoltaica,109103.954
2024-02-05,Solar fotovoltaica,87770.901
2024-02-06,Solar fotovoltaica,85061.973
2024-02-07,Solar fotovoltaica,63458.978
2024-02-08,Solar fotovoltaica,39225.864
2024-02-09,Solar fotovoltaica,30557.666
2024-02-10,Solar fotovoltaica,78480.648
2024-02-11,Solar fotovoltaica,42058.959
2024-02-12,Solar fotovoltaica,87076.74
2024-02-13,Solar fotovoltaica,80082.466
2024-02-14,Solar fotovoltaica,77518.459
2024-02-15,Solar fotovoltaica,42356.653
2024-02-16,Solar fotovoltaica,92710.027
2024-02-17,Solar fotovoltaica,126930.995
2024-02-18,Solar fotovoltaica,118216.68
2024-02-19,Solar fotovoltaica,125194.015
2024-02-20,Solar fotovoltaica,126072.075
2024-02-21,Solar fotovoltaica,106297.167
2024-02-22,Solar fotovoltaica,72692.894
2024-02-23,Solar fotovoltaica,99595.47
2024-02-24,Solar fotovoltaica,98311.987
2024-02-25,Solar fotovoltaica,52788.729
2024-02-26,Solar fotovoltaica,85838.407
2024-02-27,Solar fotovoltaica,102973.636
2024-02-28,Solar fotovoltaica,127495.267
2024-02-29,Solar fotovoltaica,121306.279
2024-03-01,Solar fotovoltaica,124266.543
2024-03-02,Solar fotovoltaica,57992.964
2024-03-03,Solar fotovoltaica,98688.999
2024-03-04,Solar fotovoltaica,74846.352
2024-03-05,Solar fotovoltaica,144070.746
2024-03-06,Solar fotovoltaica,142465.788
2024-03-07,Solar fotovoltaica,74626.209
2024-03-08,Solar fotovoltaica,84711.194
2024-03-09,Solar fotovoltaica,49180.39
2024-03-10,Solar fotovoltaica,74919.183
2024-03-11,Solar fotovoltaica,122546.194
2024-03-12,Solar fotovoltaica,150302.117
2024-03-13,Solar fotovoltaica,144863.802
2024-03-14,Solar fotovoltaica,118709.004
2024-03-15,Solar fotovoltaica,124183.509
2024-03-16,Solar fotovoltaica,133590.157
2024-03-17,Solar fotovoltaica,126579.577
2024-03-18,Solar fotovoltaica,107756.256
2024-03-19,Solar fotovoltaica,125533.062
2024-03-20,Solar fotovoltaica,107261.583
2024-03-21,Solar fotovoltaica,100609.271
2024-03-22,Solar fotovoltaica,112553.087
2024-03-23,Solar fotovoltaica,88394.067
2024-03-24,Solar fotovoltaica,72051.285
2024-03-25,Solar fotovoltaica,53517.73
2024-03-26,Solar fotovoltaica,96416.136
2024-03-27,Solar fotovoltaica,73392.128
2024-03-28,Solar fotovoltaica,75236.978
2024-03-29,Solar fotovoltaica,72466.866
2024-03-30,Solar fotovoltaica,75617.386
2024-03-31,Solar fotovoltaica,58542.932
2024-04-01,Solar fotovoltaica,113004.957
2024-04-02,Solar fotovoltaica,103107.199
2024-04-03,Solar fotovoltaica,130184.882
2024-04-04,Solar fotovoltaica,136247.93
2024-04-05,Solar fotovoltaica,132544.787
2024-04-06,Solar fotovoltaica,69432.406
2024-04-07,Solar fotovoltaica,90029.711
2024-04-08,Solar fotovoltaica,105114.695
2024-04-09,Solar fotovoltaica,141449.591
2024-04-10,Solar fotovoltaica,138863.338
2024-04-11,Solar fotovoltaica,148170.978
2024-04-12,Solar fotovoltaica,155532.674
2024-04-13,Solar fotovoltaica,134419.885
2024-04-14,Solar fotovoltaica,124930.385
2024-04-15,Solar fotovoltaica,141263.326
2024-04-16,Solar fotovoltaica,148747.277
2024-04-17,Solar fotovoltaica,147325.945
2024-04-18,Solar fotovoltaica,150573.222
2024-04-19,Solar fotovoltaica,159394.771
2024-04-20,Solar fotovoltaica,141710.771
2024-04-21,Solar fotovoltaica,137484.829
2024-04-22,Solar fotovoltaica,144830.609
2024-04-23,Solar fotovoltaica,161008.147
2024-04-24,Solar fotovoltaica,182828.653
2024-04-25,Solar fotovoltaica,143412.28
2024-04-26,Solar fotovoltaica,129794.319
2024-04-27,Solar fotovoltaica,111338.66
2024-04-28,Solar fotovoltaica,137371.086
2024-04-29,Solar fotovoltaica,129225.211
2024-04-30,Solar fotovoltaica,130202.249
2024-05-01,Solar fotovoltaica,112257.68
2024-05-02,Solar fotovoltaica,164673.771
2024-05-03,Solar fotovoltaica,181040.063
2024-05-04,Solar fotovoltaica,161820.916
2024-05-05,Solar fotovoltaica,120203.393
2024-05-06,Solar fotovoltaica,150842.663
2024-05-07,Solar fotovoltaica,182152.173
2024-05-08,Solar fotovoltaica,182628.869
2024-05-09,Solar fotovoltaica,172895.041
2024-05-10,Solar fotovoltaica,174976.292
2024-05-11,Solar fotovoltaica,144030.402
2024-05-12,Solar fotovoltaica,134532.884
2024-05-13,Solar fotovoltaica,161909.999
2024-05-14,Solar fotovoltaica,151323.331
2024-05-15,Solar fotovoltaica,167735.085
2024-05-16,Solar fotovoltaica,154740.074
2024-05-17,Solar fotovoltaica,146707.857
2024-05-18,Solar fotovoltaica,175874.742
2024-05-19,Solar fotovoltaica,140596.413
2024-05-20,Solar fotovoltaica,163589.922
2024-05-21,Solar fotovoltaica,164565.929
2024-05-22,Solar fotovoltaica,180992.007
2024-05-23,Solar fotovoltaica,183301.809
2024-05-24,Solar fotovoltaica,200334.295
2024-05-25,Solar fotovoltaica,181735.199
2024-05-26,Solar fotovoltaica,147790.35
2024-05-27,Solar fotovoltaica,184663.083
2024-05-28,Solar fotovoltaica,184316.149
2024-05-29,Solar fotovoltaica,191279.36
2024-05-30,Solar fotovoltaica,180018.937
2024-05-31,Solar fotovoltaica,160407.554
2024-06-01,Solar fotovoltaica,154090.976
2024-06-02,Solar fotovoltaica,151426.958
2024-06-03,Solar fotovoltaica,182217.688
2024-06-04,Solar fotovoltaica,190201.487
2024-06-05,Solar fotovoltaica,188559.288
2024-06-06,Solar fotovoltaica,164542.197
2024-06-07,Solar fotovoltaica,138775.908
2024-06-08,Solar fotovoltaica,128763.505
2024-06-09,Solar fotovoltaica,124475.257
2024-06-10,Solar fotovoltaica,134762.101
2024-06-11,Solar fotovoltaica,157050.167
2024-06-12,Solar fotovoltaica,156418.964
2024-06-13,Solar fotovoltaica,178096.181
2024-06-14,Solar fotovoltaica,189813.991
