Fecha,Nombre,Consumo
2021-08-22,Hidráulica,50543.285
2021-08-23,Hidráulica,49104.237
2021-08-24,Hidráulica,51994.937
2021-08-25,Hidráulica,56974.886
2021-08-26,Hidráulica,59000.137
2021-08-27,Hidráulica,60953.346
2021-08-28,Hidráulica,45574.713
2021-08-29,Hidráulica,48867.225
2021-08-30,Hidráulica,59948.112
2021-08-31,Hidráulica,63763.523
2021-09-01,Hidráulica,63828.607
2021-09-02,Hidráulica,63461.645
2021-09-03,Hidráulica,62383.584
2021-09-04,Hidráulica,56325.542
2021-09-05,Hidráulica,49814.644
2021-09-06,Hidráulica,55371.691
2021-09-07,Hidráulica,45839.308
2021-09-08,Hidráulica,52775.008
2021-09-09,Hidráulica,53610.182
2021-09-10,Hidráulica,52917.244
2021-09-11,Hidráulica,47831.356
2021-09-12,Hidráulica,52758.039
2021-09-13,Hidráulica,45529.259
2021-09-14,Hidráulica,58704.002
2021-09-15,Hidráulica,60463.037
2021-09-16,Hidráulica,43689.978
2021-09-17,Hidráulica,38439.668
2021-09-18,Hidráulica,33881.707
2021-09-19,Hidráulica,33082.568
2021-09-20,Hidráulica,34491.92
2021-09-21,Hidráulica,34110.153
2021-09-22,Hidráulica,41360.183
2021-09-23,Hidráulica,35567.252
2021-09-24,Hidráulica,45544.512
2021-09-25,Hidráulica,38380.407
2021-09-26,Hidráulica,32164.276
2021-09-27,Hidráulica,38861.395
2021-09-28,Hidráulica,47896.294
2021-09-29,Hidráulica,39015.594
2021-09-30,Hidráulica,38599.828
2021-10-01,Hidráulica,44379.916
2021-10-02,Hidráulica,29296.866
2021-10-03,Hidráulica,25034.41
2021-10-04,Hidráulica,37994.28
2021-10-05,Hidráulica,38277.449
2021-10-06,Hidráulica,42261.365
2021-10-07,Hidráulica,40155.205
2021-10-08,Hidráulica,36578.255
2021-10-09,Hidráulica,33801.409
2021-10-10,Hidráulica,22700.773
2021-10-11,Hidráulica,26710.779
2021-10-12,Hidráulica,24542.66
2021-10-13,Hidráulica,28387.084
2021-10-14,Hidráulica,39814.912
2021-10-15,Hidráulica,41482.464
2021-10-16,Hidráulica,41560.293
2021-10-17,Hidráulica,39243.991
2021-10-18,Hidráulica,38754.815
2021-10-19,Hidráulica,32383.738
2021-10-20,Hidráulica,27838.631
2021-10-21,Hidráulica,34520.077
2021-10-22,Hidráulica,28439.368
2021-10-23,Hidráulica,28553.055
2021-10-24,Hidráulica,29327.231
2021-10-25,Hidráulica,40494.175
2021-10-26,Hidráulica,33026.905
2021-10-27,Hidráulica,38953.518
2021-10-28,Hidráulica,30227.635
2021-10-29,Hidráulica,26084.152
2021-10-30,Hidráulica,27385.593
2021-10-31,Hidráulica,15004.442
2021-11-01,Hidráulica,22651.636
2021-11-02,Hidráulica,29274.036
2021-11-03,Hidráulica,34179.654
2021-11-04,Hidráulica,31628.975
2021-11-05,Hidráulica,32938.66
2021-11-06,Hidráulica,29726.114
2021-11-07,Hidráulica,22900.317
2021-11-08,Hidráulica,36399.422
2021-11-09,Hidráulica,38657.741
2021-11-10,Hidráulica,45142.067
2021-11-11,Hidráulica,46539.806
2021-11-12,Hidráulica,45300.389
2021-11-13,Hidráulica,27495.002
2021-11-14,Hidráulica,28528.261
2021-11-15,Hidráulica,38189.095
2021-11-16,Hidráulica,32335.499
2021-11-17,Hidráulica,33035.09
2021-11-18,Hidráulica,36821.488
2021-11-19,Hidráulica,46101.062
2021-11-20,Hidráulica,42188.685
2021-11-21,Hidráulica,44440.755
2021-11-22,Hidráulica,45012.959
2021-11-23,Hidráulica,43883.213
2021-11-24,Hidráulica,46451.789
2021-11-25,Hidráulica,48550.079
2021-11-26,Hidráulica,48548.939
2021-11-27,Hidráulica,52449.701
2021-11-28,Hidráulica,45335.014
2021-11-29,Hidráulica,54892.326
2021-11-30,Hidráulica,69847.758
2021-12-01,Hidráulica,59218.026
2021-12-02,Hidráulica,58989.965
2021-12-03,Hidráulica,71083.448
2021-12-04,Hidráulica,65156.075
2021-12-05,Hidráulica,59134.349
2021-12-06,Hidráulica,66650.347
2021-12-07,Hidráulica,66470.228
2021-12-08,Hidráulica,69966.532
2021-12-09,Hidráulica,85717.588
2021-12-10,Hidráulica,86658.526
2021-12-11,Hidráulica,91767.051
2021-12-12,Hidráulica,101747.59
2021-12-13,Hidráulica,104793.788
2021-12-14,Hidráulica,99290.8
2021-12-15,Hidráulica,96479.097
2021-12-16,Hidráulica,91435.215
2021-12-17,Hidráulica,97861.166
2021-12-18,Hidráulica,104860.302
2021-12-19,Hidráulica,91334.943
2021-12-20,Hidráulica,106037.189
2021-12-21,Hidráulica,113015.149
2021-12-22,Hidráulica,105468.319
2021-12-23,Hidráulica,96471.437
2021-12-24,Hidráulica,69036.364
2021-12-25,Hidráulica,58717.32
2021-12-26,Hidráulica,62615.843
2021-12-27,Hidráulica,65946.839
2021-12-28,Hidráulica,69862.989
2021-12-29,Hidráulica,75985.503
2021-12-30,Hidráulica,76967.558
2021-12-31,Hidráulica,68064.126
2021-01-01,Nuclear,170966.633
2021-01-02,Nuclear,170974.655
2021-01-03,Nuclear,171000.851
2021-01-04,Nuclear,170871.508
2021-01-05,Nuclear,170882.098
2021-01-06,Nuclear,171005.139
2021-01-07,Nuclear,170979.444
2021-01-08,Nuclear,171013.866
2021-01-09,Nuclear,161048.961
2021-01-10,Nuclear,167415.412
2021-01-11,Nuclear,170887.168
2021-01-12,Nuclear,170866.973
2021-01-13,Nuclear,170906.741
2021-01-14,Nuclear,170984.228
2021-01-15,Nuclear,171048.28
2021-01-16,Nuclear,171082.289
2021-01-17,Nuclear,171107.935
2021-01-18,Nuclear,171217.822
2021-01-19,Nuclear,171189.103
2021-01-20,Nuclear,171143.887
2021-01-21,Nuclear,170919.056
2021-01-22,Nuclear,170775.394
2021-01-23,Nuclear,170846.19
2021-01-24,Nuclear,170829.222
2021-01-25,Nuclear,170893.056
2021-01-26,Nuclear,170950.834
2021-01-27,Nuclear,170880.2
2021-01-28,Nuclear,170855.981
2021-01-29,Nuclear,170822.382
2021-01-30,Nuclear,133419.474
2021-01-31,Nuclear,121955.734
2021-02-01,Nuclear,126872.514
2021-02-02,Nuclear,168503.817
2021-02-03,Nuclear,170812.181
2021-02-04,Nuclear,170901.151
2021-02-05,Nuclear,170901.841
2021-02-06,Nuclear,170957.582
2021-02-07,Nuclear,170955.814
2021-02-08,Nuclear,159036.253
2021-02-09,Nuclear,148630.417
2021-02-10,Nuclear,159665.818
2021-02-11,Nuclear,170783.473
2021-02-12,Nuclear,170883.216
2021-02-13,Nuclear,170903.342
2021-02-14,Nuclear,170881.896
2021-02-15,Nuclear,170864.52
2021-02-16,Nuclear,162047.562
2021-02-17,Nuclear,146641.507
2021-02-18,Nuclear,146702.544
2021-02-19,Nuclear,146449.135
2021-02-20,Nuclear,116639.493
2021-02-21,Nuclear,114730.418
2021-02-22,Nuclear,137206.663
2021-02-23,Nuclear,146611.448
2021-02-24,Nuclear,146724.373
2021-02-25,Nuclear,146682.559
2021-02-26,Nuclear,146091.493
2021-02-27,Nuclear,159595.595
2021-02-28,Nuclear,170838.482
2021-03-01,Nuclear,170853.004
2021-03-02,Nuclear,170829.84
2021-03-03,Nuclear,170799.2
2021-03-04,Nuclear,170923.98
2021-03-05,Nuclear,170946.806
2021-03-06,Nuclear,170916.575
2021-03-07,Nuclear,170931.719
2021-03-08,Nuclear,170915.149
2021-03-09,Nuclear,170857.068
2021-03-10,Nuclear,170868.906
2021-03-11,Nuclear,170753.752
2021-03-12,Nuclear,170702.989
2021-03-13,Nuclear,162356.157
2021-03-14,Nuclear,139436.503
2021-03-15,Nuclear,144930.282
2021-03-16,Nuclear,146182.448
2021-03-17,Nuclear,146235.268
2021-03-18,Nuclear,146433.275
2021-03-19,Nuclear,146442.209
2021-03-20,Nuclear,146487.804
2021-03-21,Nuclear,146520.486
2021-03-22,Nuclear,146487.613
2021-03-23,Nuclear,146529.431
2021-03-24,Nuclear,146312.37
2021-03-25,Nuclear,146570.289
2021-03-26,Nuclear,146158.941
2021-03-27,Nuclear,146420.612
2021-03-28,Nuclear,140333.205
2021-03-29,Nuclear,146394.651
2021-03-30,Nuclear,146393.639
2021-03-31,Nuclear,146140.831
2021-04-01,Nuclear,146005.951
2021-04-02,Nuclear,145980.811
2021-04-03,Nuclear,145921.433
2021-04-04,Nuclear,146067.112
2021-04-05,Nuclear,146003.255
2021-04-06,Nuclear,145947.463
2021-04-07,Nuclear,146128.047
2021-04-08,Nuclear,146034.241
2021-04-09,Nuclear,146095.911
2021-04-10,Nuclear,146055.922
2021-04-11,Nuclear,145969.104
2021-04-12,Nuclear,146089.59
2021-04-13,Nuclear,146051.51
2021-04-14,Nuclear,145954.457
2021-04-15,Nuclear,122363.828
2021-04-16,Nuclear,133364.418
2021-04-17,Nuclear,138241.403
2021-04-18,Nuclear,145542.079
2021-04-19,Nuclear,145588.78
2021-04-20,Nuclear,145464.18
2021-04-21,Nuclear,145437.287
2021-04-22,Nuclear,145406.566
2021-04-23,Nuclear,133636.486
2021-04-24,Nuclear,120841.099
2021-04-25,Nuclear,125849.516
2021-04-26,Nuclear,132609.757
2021-04-27,Nuclear,138722.034
2021-04-28,Nuclear,136403.606
2021-04-29,Nuclear,113092.508
2021-04-30,Nuclear,130464.576
2021-05-01,Nuclear,142774.963
2021-05-02,Nuclear,160035.897
2021-05-03,Nuclear,164393.158
2021-05-04,Nuclear,168798.7
2021-05-05,Nuclear,168760.549
2021-05-06,Nuclear,167637.056
2021-05-07,Nuclear,168663.205
2021-05-08,Nuclear,168673.147
2021-05-09,Nuclear,169042.557
2021-05-10,Nuclear,169210.044
2021-05-11,Nuclear,169590.233
2021-05-12,Nuclear,169554.502
2021-05-13,Nuclear,168444.811
2021-05-14,Nuclear,161178.201
2021-05-15,Nuclear,143589.449
2021-05-16,Nuclear,119501.65
2021-05-17,Nuclear,119737.584
2021-05-18,Nuclear,119495.883
2021-05-19,Nuclear,119741.878
2021-05-20,Nuclear,120127.68
2021-05-21,Nuclear,119965.517
2021-05-22,Nuclear,120171.87
2021-05-23,Nuclear,120347.046
2021-05-24,Nuclear,120062.731
2021-05-25,Nuclear,120118.612
2021-05-26,Nuclear,119857.277
2021-05-27,Nuclear,119855.789
2021-05-28,Nuclear,119407.712
2021-05-29,Nuclear,116356.8
2021-05-30,Nuclear,119008.794
2021-05-31,Nuclear,119147.257
2021-06-01,Nuclear,119169.172
2021-06-02,Nuclear,119101.163
2021-06-03,Nuclear,119155.603
2021-06-04,Nuclear,119215.241
2021-06-05,Nuclear,119271.64
2021-06-06,Nuclear,119398.994
2021-06-07,Nuclear,118503.819
2021-06-08,Nuclear,118709.595
2021-06-09,Nuclear,118584.671
2021-06-10,Nuclear,97185.163
2021-06-11,Nuclear,94979.426
2021-06-12,Nuclear,95214.346
2021-06-13,Nuclear,112976.843
2021-06-14,Nuclear,118094.785
2021-06-15,Nuclear,118168.716
2021-06-16,Nuclear,118139.965
2021-06-17,Nuclear,118120.036
2021-06-18,Nuclear,118130.338
2021-06-19,Nuclear,117669.744
2021-06-20,Nuclear,117071.269
2021-06-21,Nuclear,105671.093
2021-06-22,Nuclear,93507.403
2021-06-23,Nuclear,98251.531
2021-06-24,Nuclear,116477.031
2021-06-25,Nuclear,144689.03
2021-06-26,Nuclear,160956.058
2021-06-27,Nuclear,166290.875
2021-06-28,Nuclear,167131.901
2021-06-29,Nuclear,167330.986
2021-06-30,Nuclear,167211.506
2021-07-01,Nuclear,166685.976
2021-07-02,Nuclear,166997.782
2021-07-03,Nuclear,166782.384
2021-07-04,Nuclear,166723.923
2021-07-05,Nuclear,166547.802
2021-07-06,Nuclear,166788.678
2021-07-07,Nuclear,167332.297
2021-07-08,Nuclear,153629.875
2021-07-09,Nuclear,144980.626
2021-07-10,Nuclear,151636.996
2021-07-11,Nuclear,166404.77
2021-07-12,Nuclear,166723.224
2021-07-13,Nuclear,167982.581
2021-07-14,Nuclear,167960.824
2021-07-15,Nuclear,167347.88
2021-07-16,Nuclear,166710.25
2021-07-17,Nuclear,166968.931
2021-07-18,Nuclear,166749.012
2021-07-19,Nuclear,166843.94
2021-07-20,Nuclear,166989.514
2021-07-21,Nuclear,166666.006
2021-07-22,Nuclear,166686.02
2021-07-23,Nuclear,166622.803
2021-07-24,Nuclear,166682.229
2021-07-25,Nuclear,166868.466
2021-07-26,Nuclear,166894.463
2021-07-27,Nuclear,166742.269
2021-07-28,Nuclear,166579.177
2021-07-29,Nuclear,166412.263
2021-07-30,Nuclear,166310.096
2021-07-31,Nuclear,164077.884
2021-08-01,Nuclear,167497.56
2021-08-02,Nuclear,166914.473
2021-08-03,Nuclear,166703.049
2021-08-04,Nuclear,166655.697
2021-08-05,Nuclear,166473.59
2021-08-06,Nuclear,166795.151
2021-08-07,Nuclear,166925.025
2021-08-08,Nuclear,167117.26
2021-08-09,Nuclear,166665.703
2021-08-10,Nuclear,166411.346
2021-08-11,Nuclear,165987.202
2021-08-12,Nuclear,165352.751
2021-08-13,Nuclear,165337.814
2021-08-14,Nuclear,165092.903
2021-08-15,Nuclear,165003.536
2021-08-16,Nuclear,165577.279
2021-08-17,Nuclear,166206.329
2021-08-18,Nuclear,166265.894
2021-08-19,Nuclear,166229.709
2021-08-20,Nuclear,165893.522
2021-08-21,Nuclear,165871.292
2021-08-22,Nuclear,164704.425
2021-08-23,Nuclear,165970.678
2021-08-24,Nuclear,166279.465
2021-08-25,Nuclear,166074.915
2021-08-26,Nuclear,166222.446
2021-08-27,Nuclear,166080.879
2021-08-28,Nuclear,166087.566
2021-08-29,Nuclear,166270.481
2021-08-30,Nuclear,166313.401
2021-08-31,Nuclear,166356.462
2021-09-01,Nuclear,166300.886
2021-09-02,Nuclear,166606.937
2021-09-03,Nuclear,166217.717
2021-09-04,Nuclear,164679.659
2021-09-05,Nuclear,166101.62
2021-09-06,Nuclear,166013.638
2021-09-07,Nuclear,166059.328
2021-09-08,Nuclear,166273.141
2021-09-09,Nuclear,151743.644
2021-09-10,Nuclear,141067.524
2021-09-11,Nuclear,140942.498
2021-09-12,Nuclear,147918.441
2021-09-13,Nuclear,160803.398
2021-09-14,Nuclear,165171.5
2021-09-15,Nuclear,164806.323
2021-09-16,Nuclear,164798.085
2021-09-17,Nuclear,165154.089
2021-09-18,Nuclear,165342.087
2021-09-19,Nuclear,165903.022
2021-09-20,Nuclear,167262.275
2021-09-21,Nuclear,167498.199
2021-09-22,Nuclear,167539.542
2021-09-23,Nuclear,167383.383
2021-09-24,Nuclear,166076.511
2021-09-25,Nuclear,165625.755
2021-09-26,Nuclear,165044.672
2021-09-27,Nuclear,165552.258
2021-09-28,Nuclear,165410.917
2021-09-29,Nuclear,165541.932
2021-09-30,Nuclear,165779.24
2021-10-01,Nuclear,165756.101
2021-10-02,Nuclear,165454.106
2021-10-03,Nuclear,165442.362
2021-10-04,Nuclear,166330.611
2021-10-05,Nuclear,166456.553
2021-10-06,Nuclear,166228.866
2021-10-07,Nuclear,166409.905
2021-10-08,Nuclear,165859.49
2021-10-09,Nuclear,166128.547
2021-10-10,Nuclear,166327.716
2021-10-11,Nuclear,166306.276
2021-10-12,Nuclear,166371.639
2021-10-13,Nuclear,159288.438
2021-10-14,Nuclear,158094.196
2021-10-15,Nuclear,154828.101
2021-10-16,Nuclear,141834.585
2021-10-17,Nuclear,141806.943
2021-10-18,Nuclear,142191.814
2021-10-19,Nuclear,142319.865
2021-10-20,Nuclear,142411.545
2021-10-21,Nuclear,142354.117
2021-10-22,Nuclear,142278.188
2021-10-23,Nuclear,141937.729
2021-10-24,Nuclear,142444.975
2021-10-25,Nuclear,142551.488
2021-10-26,Nuclear,142480.727
2021-10-27,Nuclear,142318.161
2021-10-28,Nuclear,142580.393
2021-10-29,Nuclear,142622.568
2021-10-30,Nuclear,142515.236
2021-10-31,Nuclear,148433.216
2021-11-01,Nuclear,142760.19
2021-11-02,Nuclear,142953.019
2021-11-03,Nuclear,142537.618
2021-11-04,Nuclear,142892.941
2021-11-05,Nuclear,143022.465
2021-11-06,Nuclear,142592.146
2021-11-07,Nuclear,142417.628
2021-11-08,Nuclear,142167.494
2021-11-09,Nuclear,141963.404
2021-11-10,Nuclear,141710.896
2021-11-11,Nuclear,137746.503
2021-11-12,Nuclear,118546.167
2021-11-13,Nuclear,117988.103
2021-11-14,Nuclear,118308.933
2021-11-15,Nuclear,117796.557
2021-11-16,Nuclear,117672.122
2021-11-17,Nuclear,117673.082
2021-11-18,Nuclear,117549.277
2021-11-19,Nuclear,116987.07
2021-11-20,Nuclear,116710.742
2021-11-21,Nuclear,112246.97
2021-11-22,Nuclear,94655.029
2021-11-23,Nuclear,93352.874
2021-11-24,Nuclear,91297.443
2021-11-25,Nuclear,91511.66
2021-11-26,Nuclear,91557.295
2021-11-27,Nuclear,91672.758
2021-11-28,Nuclear,91842.534
2021-11-29,Nuclear,91245.912
2021-11-30,Nuclear,90875.975
2021-12-01,Nuclear,91919.497
2021-12-02,Nuclear,92036.61
2021-12-03,Nuclear,95435.525
2021-12-04,Nuclear,95769.902
2021-12-05,Nuclear,99851.599
2021-12-06,Nuclear,104552.472
2021-12-07,Nuclear,112067.45
2021-12-08,Nuclear,119593.646
2021-12-09,Nuclear,120665.624
2021-12-10,Nuclear,119704.207
2021-12-11,Nuclear,119341.716
2021-12-12,Nuclear,119784.474
2021-12-13,Nuclear,119533.597
2021-12-14,Nuclear,120321.245
2021-12-15,Nuclear,121540.901
2021-12-16,Nuclear,125571.111
2021-12-17,Nuclear,136976.83
2021-12-18,Nuclear,145368.596
2021-12-19,Nuclear,126863.358
2021-12-20,Nuclear,134616.341
2021-12-21,Nuclear,139100.58
2021-12-22,Nuclear,145418.113
2021-12-23,Nuclear,146022.56
2021-12-24,Nuclear,146385.201
2021-12-25,Nuclear,146421.746
2021-12-26,Nuclear,146398.251
2021-12-27,Nuclear,146237.343
2021-12-28,Nuclear,146308.128
2021-12-29,Nuclear,146322.773
2021-12-30,Nuclear,146324.431
2021-12-31,Nuclear,146379.625
2021-01-01,Eólica,240290.824
2021-01-02,Eólica,270599.158
2021-01-03,Eólica,221167.693
2021-01-04,Eólica,130542.499
2021-01-05,Eólica,70360.924
2021-01-06,Eólica,72473.453
2021-01-07,Eólica,106125.353
2021-01-08,Eólica,226266.64
2021-01-09,Eólica,245664.991
2021-01-10,Eólica,254345.711
2021-01-11,Eólica,234933.156
2021-01-12,Eólica,166142.386
2021-01-13,Eólica,173931.052
2021-01-14,Eólica,211980.166
2021-01-15,Eólica,220606.619
2021-01-16,Eólica,175317.619
2021-01-17,Eólica,157956.747
2021-01-18,Eólica,57433.21
2021-01-19,Eólica,144315.805
2021-01-20,Eólica,328642.312
2021-01-21,Eólica,386106.048
2021-01-22,Eólica,390945.693
2021-01-23,Eólica,414556.012
2021-01-24,Eólica,348098.611
2021-01-25,Eólica,277553.15
2021-01-26,Eólica,157812.704
2021-01-27,Eólica,221150.247
