Nombre,Fecha,Porcentaje,Consumo
Demanda real,2022-09-11 00:00:00+02:00,0.3310051036638497,23932
Demanda real,2022-09-11 00:05:00+02:00,0.33326882404169145,24109
Demanda real,2022-09-11 00:10:00+02:00,0.33192612137203165,23902
Demanda real,2022-09-11 00:15:00+02:00,0.3356108035751635,24069
Demanda real,2022-09-11 00:20:00+02:00,0.33590825277979547,24047
Demanda real,2022-09-11 00:25:00+02:00,0.33443257882993505,23832
Demanda real,2022-09-11 00:30:00+02:00,0.33394139940041856,23615
Demanda real,2022-09-11 00:35:00+02:00,0.3335177383434756,23512
Demanda real,2022-09-11 00:40:00+02:00,0.33314366189168815,23419
Demanda real,2022-09-11 00:45:00+02:00,0.3331712896768659,23302
Demanda real,2022-09-11 00:50:00+02:00,0.3328697597063715,23217
Demanda real,2022-09-11 00:55:00+02:00,0.33282528362114827,23147
Demanda real,2022-09-11 01:00:00+02:00,0.3342505241090147,22959
Demanda real,2022-09-11 01:05:00+02:00,0.33492390083030543,22952
Demanda real,2022-09-11 01:10:00+02:00,0.33323065188053747,22717
Demanda real,2022-09-11 01:15:00+02:00,0.3347836347010413,22699
Demanda real,2022-09-11 01:20:00+02:00,0.33264162689354637,22442
Demanda real,2022-09-11 01:25:00+02:00,0.33494147070575525,22633
Demanda real,2022-09-11 01:30:00+02:00,0.33682599132037333,22663
Demanda real,2022-09-11 01:35:00+02:00,0.33594786835865853,22529
Demanda real,2022-09-11 01:40:00+02:00,0.3345809503847651,22348
Demanda real,2022-09-11 01:45:00+02:00,0.3355325590853631,22275
Demanda real,2022-09-11 01:50:00+02:00,0.3354713108569014,22229
Demanda real,2022-09-11 01:55:00+02:00,0.3333889360669659,21985
Demanda real,2022-09-11 02:00:00+02:00,0.33476782651310955,21859
Demanda real,2022-09-11 02:05:00+02:00,0.33392717276119976,21743
Demanda real,2022-09-11 02:10:00+02:00,0.3340715450155332,21722
Demanda real,2022-09-11 02:15:00+02:00,0.3355624036979969,21778
Demanda real,2022-09-11 02:20:00+02:00,0.33172412722559413,21370
Demanda real,2022-09-11 02:25:00+02:00,0.33355556933763336,21513
Demanda real,2022-09-11 02:30:00+02:00,0.3338427947598253,21406
Demanda real,2022-09-11 02:35:00+02:00,0.33468006114872245,21455
Demanda real,2022-09-11 02:40:00+02:00,0.33432845152315604,21390
Demanda real,2022-09-11 02:45:00+02:00,0.33446674537583626,21247
Demanda real,2022-09-11 02:50:00+02:00,0.3346361143505532,21234
Demanda real,2022-09-11 02:55:00+02:00,0.33231465940399657,20987
