Fecha,Nombre,Precio
2021-07-26,GDAES_D+1,37.46
2021-07-27,GDAES_D+1,38.08
2021-07-28,GDAES_D+1,38.89
2021-07-29,GDAES_D+1,40.18
2021-07-30,GDAES_D+1,39.22
2021-07-31,GDAES_D+1,39.22
2021-08-01,GDAES_D+1,40.93
2021-08-02,GDAES_D+1,42.31
2021-08-03,GDAES_D+1,41.91
2021-08-04,GDAES_D+1,41.87
2021-08-05,GDAES_D+1,41.48
2021-08-06,GDAES_D+1,42.82
2021-08-07,GDAES_D+1,43.56
2021-08-08,GDAES_D+1,43.84
2021-08-09,GDAES_D+1,42.88
2021-08-10,GDAES_D+1,44.53
2021-08-11,GDAES_D+1,45.46
2021-08-12,GDAES_D+1,46.3
2021-08-13,GDAES_D+1,45.36
2021-08-14,GDAES_D+1,47.61
2021-08-15,GDAES_D+1,45.75
2021-08-16,GDAES_D+1,47.23
2021-08-17,GDAES_D+1,47.5
2021-08-18,GDAES_D+1,46.87
2021-08-19,GDAES_D+1,42.79
2021-08-20,GDAES_D+1,42.31
2021-08-21,GDAES_D+1,41.6
2021-08-22,GDAES_D+1,42.06
2021-08-23,GDAES_D+1,42.3
2021-08-24,GDAES_D+1,44.2
2021-08-25,GDAES_D+1,46.94
2021-08-26,GDAES_D+1,47.03
2021-08-27,GDAES_D+1,46.06
2021-08-28,GDAES_D+1,46.42
2021-08-29,GDAES_D+1,49.35
2021-08-30,GDAES_D+1,51.5
2021-08-31,GDAES_D+1,51.78
2021-09-01,GDAES_D+1,53.96
2021-09-02,GDAES_D+1,53.49
2021-09-03,GDAES_D+1,52.38
2021-09-04,GDAES_D+1,51.54
2021-09-05,GDAES_D+1,53.0
2021-09-06,GDAES_D+1,53.93
2021-09-07,GDAES_D+1,53.98
2021-09-08,GDAES_D+1,56.37
2021-09-09,GDAES_D+1,59.17
2021-09-10,GDAES_D+1,58.5
2021-09-11,GDAES_D+1,59.78
2021-09-12,GDAES_D+1,61.68
2021-09-13,GDAES_D+1,63.6
2021-09-14,GDAES_D+1,69.32
2021-09-15,GDAES_D+1,75.62
2021-09-16,GDAES_D+1,67.42
2021-09-17,GDAES_D+1,66.63
2021-09-18,GDAES_D+1,65.22
2021-09-19,GDAES_D+1,66.6
2021-09-20,GDAES_D+1,70.36
2021-09-21,GDAES_D+1,73.49
2021-09-22,GDAES_D+1,71.54
2021-09-23,GDAES_D+1,69.71
2021-09-24,GDAES_D+1,68.82
2021-09-25,GDAES_D+1,70.48
2021-09-26,GDAES_D+1,72.31
2021-09-27,GDAES_D+1,75.57
2021-09-28,GDAES_D+1,83.23
2021-09-29,GDAES_D+1,82.68
2021-09-30,GDAES_D+1,93.43
2021-10-01,GDAES_D+1,91.92
2021-10-02,GDAES_D+1,88.89
2021-10-03,GDAES_D+1,82.34
2021-10-04,GDAES_D+1,91.32
2021-10-05,GDAES_D+1,109.98
2021-10-06,GDAES_D+1,117.79
2021-10-07,GDAES_D+1,100.86
2021-10-08,GDAES_D+1,96.41
2021-10-09,GDAES_D+1,95.07
2021-10-10,GDAES_D+1,90.42
2021-10-11,GDAES_D+1,84.61
2021-10-12,GDAES_D+1,85.48
2021-10-13,GDAES_D+1,90.69
2021-10-14,GDAES_D+1,97.88
2021-10-15,GDAES_D+1,93.7
2021-10-16,GDAES_D+1,89.92
2021-10-17,GDAES_D+1,93.9
2021-10-18,GDAES_D+1,92.53
2021-10-19,GDAES_D+1,88.04
2021-10-20,GDAES_D+1,89.76
2021-10-21,GDAES_D+1,88.38
2021-10-22,GDAES_D+1,87.74
2021-10-23,GDAES_D+1,90.39
2021-10-24,GDAES_D+1,94.12
2021-10-25,GDAES_D+1,92.86
2021-10-26,GDAES_D+1,91.32
2021-10-27,GDAES_D+1,86.07
2021-10-28,GDAES_D+1,76.49
2021-10-29,GDAES_D+1,67.82
2021-10-30,GDAES_D+1,60.4
2021-10-31,GDAES_D+1,59.66
2021-11-01,GDAES_D+1,63.95
2021-11-02,GDAES_D+1,66.21
2021-11-03,GDAES_D+1,74.63
2021-11-04,GDAES_D+1,73.77
2021-11-05,GDAES_D+1,72.47
2021-11-06,GDAES_D+1,71.24
2021-11-07,GDAES_D+1,73.24
2021-11-08,GDAES_D+1,76.93
2021-11-09,GDAES_D+1,76.59
2021-11-10,GDAES_D+1,68.04
2021-11-11,GDAES_D+1,74.43
2021-11-12,GDAES_D+1,76.72
2021-11-13,GDAES_D+1,77.79
2021-11-14,GDAES_D+1,79.01
2021-11-15,GDAES_D+1,80.8
2021-11-16,GDAES_D+1,89.08
2021-11-17,GDAES_D+1,99.87
2021-11-18,GDAES_D+1,94.81
2021-11-19,GDAES_D+1,92.51
2021-11-20,GDAES_D+1,95.55
2021-11-21,GDAES_D+1,92.75
2021-11-22,GDAES_D+1,87.43
2021-11-23,GDAES_D+1,92.44
2021-11-24,GDAES_D+1,95.18
2021-11-25,GDAES_D+1,96.05
2021-11-26,GDAES_D+1,93.36
2021-11-27,GDAES_D+1,93.39
2021-11-28,GDAES_D+1,95.47
2021-11-29,GDAES_D+1,99.54
2021-11-30,GDAES_D+1,99.31
2021-12-01,GDAES_D+1,96.94
2021-12-02,GDAES_D+1,95.3
2021-12-03,GDAES_D+1,94.37
2021-12-04,GDAES_D+1,90.81
2021-12-05,GDAES_D+1,90.91
2021-12-06,GDAES_D+1,90.26
2021-12-07,GDAES_D+1,95.56
2021-12-08,GDAES_D+1,101.91
2021-12-09,GDAES_D+1,100.61
2021-12-10,GDAES_D+1,103.85
2021-12-11,GDAES_D+1,111.16
2021-12-12,GDAES_D+1,111.96
2021-12-13,GDAES_D+1,117.2
2021-12-14,GDAES_D+1,121.85
2021-12-15,GDAES_D+1,127.85
2021-12-16,GDAES_D+1,133.9
2021-12-17,GDAES_D+1,135.45
2021-12-18,GDAES_D+1,140.43
2021-12-19,GDAES_D+1,156.62
2021-12-20,GDAES_D+1,144.38
2021-12-21,GDAES_D+1,168.29
2021-12-22,GDAES_D+1,173.07
2021-12-23,GDAES_D+1,139.13
2021-12-24,GDAES_D+1,101.37
2021-12-25,GDAES_D+1,80.07
2021-12-26,GDAES_D+1,80.35
2021-12-27,GDAES_D+1,91.46
2021-12-28,GDAES_D+1,92.78
2021-12-29,GDAES_D+1,94.31
2021-12-30,GDAES_D+1,83.36
2021-12-31,GDAES_D+1,67.93
