Nombre,Fecha,Porcentaje,Consumo
Demanda real,2023-01-20 00:00:00+01:00,0.33031160103464113,27328
Demanda real,2023-01-20 00:05:00+01:00,0.3335946640292369,27658
Demanda real,2023-01-20 00:10:00+01:00,0.33371633144253215,27592
Demanda real,2023-01-20 00:15:00+01:00,0.334379409331971,27490
Demanda real,2023-01-20 00:20:00+01:00,0.33449226565168594,27419
Demanda real,2023-01-20 00:25:00+01:00,0.33304309435628265,27157
Demanda real,2023-01-20 00:30:00+01:00,0.33483115298920824,26900
Demanda real,2023-01-20 00:35:00+01:00,0.33288674638452387,26586
Demanda real,2023-01-20 00:40:00+01:00,0.3342438633202601,26675
Demanda real,2023-01-20 00:45:00+01:00,0.3364587959144833,26518
Demanda real,2023-01-20 00:50:00+01:00,0.3336485139659094,26112
Demanda real,2023-01-20 00:55:00+01:00,0.33275981613209726,25916
Demanda real,2023-01-20 01:00:00+01:00,0.33670055417048816,26065
Demanda real,2023-01-20 01:05:00+01:00,0.3337806848386929,25617
Demanda real,2023-01-20 01:10:00+01:00,0.336601051918971,25855
Demanda real,2023-01-20 01:15:00+01:00,0.33579500072016866,25645
Demanda real,2023-01-20 01:20:00+01:00,0.33354840408722214,25331
Demanda real,2023-01-20 01:25:00+01:00,0.3333817432864197,25251
Demanda real,2023-01-20 01:30:00+01:00,0.33665868406080895,25445
Demanda real,2023-01-20 01:35:00+01:00,0.3354154484078465,25238
Demanda real,2023-01-20 01:40:00+01:00,0.3343739993595901,25062
Demanda real,2023-01-20 01:45:00+01:00,0.33543324045282613,24919
Demanda real,2023-01-20 01:50:00+01:00,0.3360467937141163,24934
Demanda real,2023-01-20 01:55:00+01:00,0.3361386539864372,24883
Demanda real,2023-01-20 02:00:00+01:00,0.3361729652362996,24427
Demanda real,2023-01-20 02:05:00+01:00,0.33683049562280276,24432
Demanda real,2023-01-20 02:10:00+01:00,0.33762936387470677,24468
Demanda real,2023-01-20 02:15:00+01:00,0.3325256913693709,23880
Demanda real,2023-01-20 02:20:00+01:00,0.3345194245604281,24067
Demanda real,2023-01-20 02:25:00+01:00,0.3357271843311571,24169
Demanda real,2023-01-20 02:30:00+01:00,0.3380242518633886,24308
Demanda real,2023-01-20 02:35:00+01:00,0.3377715877437326,24252
Demanda real,2023-01-20 02:40:00+01:00,0.33656008604673904,24094
Demanda real,2023-01-20 02:45:00+01:00,0.33505031983539324,23937
Demanda real,2023-01-20 02:50:00+01:00,0.3340582251841459,23810
Demanda real,2023-01-20 02:55:00+01:00,0.335681474427203,23969
Demanda real,2023-01-20 03:00:00+01:00,0.3350954810804698,23707
Demanda real,2023-01-20 03:05:00+01:00,0.335983393583371,23793
Demanda real,2023-01-20 03:10:00+01:00,0.33431537796915056,23603
Demanda real,2023-01-20 03:15:00+01:00,0.33422168039351885,23577
Demanda real,2023-01-20 03:20:00+01:00,0.3362139684874544,23771
Demanda real,2023-01-20 03:25:00+01:00,0.33818258783688443,23967
Demanda real,2023-01-20 03:30:00+01:00,0.3368941417125973,23716
Demanda real,2023-01-20 03:35:00+01:00,0.3342797625841799,23429
Demanda real,2023-01-20 03:40:00+01:00,0.335693022063327,23568
Demanda real,2023-01-20 03:45:00+01:00,0.3337152678315669,23300
Demanda real,2023-01-20 03:50:00+01:00,0.3361644422239669,23550
Demanda real,2023-01-20 03:55:00+01:00,0.3353391841285269,23461
Demanda real,2023-01-20 04:00:00+01:00,0.33437495541001383,23434
Demanda real,2023-01-20 04:05:00+01:00,0.3367829980808871,23691
Demanda real,2023-01-20 04:10:00+01:00,0.3340186168693964,23396
Demanda real,2023-01-20 04:15:00+01:00,0.33507293493604823,23499
Demanda real,2023-01-20 04:20:00+01:00,0.33551918800250896,23536
Demanda real,2023-01-20 04:25:00+01:00,0.33597913757232023,23577
Demanda real,2023-01-20 04:30:00+01:00,0.33700349425943094,23629
Demanda real,2023-01-20 04:35:00+01:00,0.33706471208966715,23637
Demanda real,2023-01-20 04:40:00+01:00,0.33548092170111854,23484
Demanda real,2023-01-20 04:45:00+01:00,0.3354689573493529,23510
Demanda real,2023-01-20 04:50:00+01:00,0.3354008926152486,23522
Demanda real,2023-01-20 04:55:00+01:00,0.3347990577485902,23451
Demanda real,2023-01-20 05:00:00+01:00,0.3325938251063043,23387
Demanda real,2023-01-20 05:05:00+01:00,0.33870785724361685,24011
Demanda real,2023-01-20 05:10:00+01:00,0.338987826871055,24060
Demanda real,2023-01-20 05:15:00+01:00,0.3356761315715491,23880
Demanda real,2023-01-20 05:20:00+01:00,0.3350905725982839,23900
Demanda real,2023-01-20 05:25:00+01:00,0.33516376033981665,23987
Demanda real,2023-01-20 05:30:00+01:00,0.3341927971388173,24108
Demanda real,2023-01-20 05:35:00+01:00,0.3362395493299175,24412
Demanda real,2023-01-20 05:40:00+01:00,0.3327863653286634,24134
Demanda real,2023-01-20 05:45:00+01:00,0.3304068055404079,24236
Demanda real,2023-01-20 05:50:00+01:00,0.32961076013857754,24261
Demanda real,2023-01-20 05:55:00+01:00,0.3321964437374459,24642
Demanda real,2023-01-20 06:00:00+01:00,0.32879274911735257,24958
Demanda real,2023-01-20 06:05:00+01:00,0.3325499719295497,25471
Demanda real,2023-01-20 06:10:00+01:00,0.335880823990379,25974
Demanda real,2023-01-20 06:15:00+01:00,0.334609173331977,26314
Demanda real,2023-01-20 06:20:00+01:00,0.33536108236363177,26572
Demanda real,2023-01-20 06:25:00+01:00,0.33450934110084374,26643
Demanda real,2023-01-20 06:30:00+01:00,0.3298249089873449,26636
Demanda real,2023-01-20 06:35:00+01:00,0.33183685985893896,27053
Demanda real,2023-01-20 06:40:00+01:00,0.3330128985154539,27367
Demanda real,2023-01-20 06:45:00+01:00,0.3273456199138344,27353
Demanda real,2023-01-20 06:50:00+01:00,0.3308413868155526,27969
Demanda real,2023-01-20 06:55:00+01:00,0.33324755833674485,28491
Demanda real,2023-01-20 07:00:00+01:00,0.3300499886389457,29051
Demanda real,2023-01-20 07:05:00+01:00,0.33412088773430676,29839
Demanda real,2023-01-20 07:10:00+01:00,0.3353275467844696,30211
Demanda real,2023-01-20 07:15:00+01:00,0.3303518837670979,30286
Demanda real,2023-01-20 07:20:00+01:00,0.33214243182088843,30679
Demanda real,2023-01-20 07:25:00+01:00,0.3333763482487553,31001
Demanda real,2023-01-20 07:30:00+01:00,0.3317544063692786,31377
Demanda real,2023-01-20 07:35:00+01:00,0.3338299792248127,31816
Demanda real,2023-01-20 07:40:00+01:00,0.3332008160276194,31849
Demanda real,2023-01-20 07:45:00+01:00,0.3325202075538007,32170
Demanda real,2023-01-20 07:50:00+01:00,0.3337686643906051,32457
Demanda real,2023-01-20 07:55:00+01:00,0.33433269551514905,32674
Demanda real,2023-01-20 08:00:00+01:00,0.3307781225284419,32622
Demanda real,2023-01-20 08:05:00+01:00,0.3324810243814049,33028
Demanda real,2023-01-20 08:10:00+01:00,0.3318503640472006,33044
Demanda real,2023-01-20 08:15:00+01:00,0.3306162308673469,33178
Demanda real,2023-01-20 08:20:00+01:00,0.3321517931609675,33453
Demanda real,2023-01-20 08:25:00+01:00,0.3316962336786125,33431
Demanda real,2023-01-20 08:30:00+01:00,0.33153959948769374,33393
Demanda real,2023-01-20 08:35:00+01:00,0.33312561203596547,33678
Demanda real,2023-01-20 08:40:00+01:00,0.33080485072036964,33362
Demanda real,2023-01-20 08:45:00+01:00,0.33080557430420454,33328
Demanda real,2023-01-20 08:50:00+01:00,0.3309299004244853,33367
Demanda real,2023-01-20 08:55:00+01:00,0.3300288767824715,33258
Demanda real,2023-01-20 09:00:00+01:00,0.3287755081892764,33302
Demanda real,2023-01-20 09:05:00+01:00,0.32988350680938644,33500
Demanda real,2023-01-20 09:10:00+01:00,0.3302381397361872,33573
Demanda real,2023-01-20 09:15:00+01:00,0.3296791811555765,33562
Demanda real,2023-01-20 09:20:00+01:00,0.3305077262693157,33687
Demanda real,2023-01-20 09:25:00+01:00,0.3302606390811368,33642
Demanda real,2023-01-20 09:30:00+01:00,0.32965254827352874,33615
Demanda real,2023-01-20 09:35:00+01:00,0.3303418342853224,33717
Demanda real,2023-01-20 09:40:00+01:00,0.33079940907712324,33812
Demanda real,2023-01-20 09:45:00+01:00,0.32965103160042775,33601
Demanda real,2023-01-20 09:50:00+01:00,0.32960274644433546,33603
Demanda real,2023-01-20 09:55:00+01:00,0.3302038890308881,33589
Demanda real,2023-01-20 10:00:00+01:00,0.33077524829928606,33404
Demanda real,2023-01-20 10:05:00+01:00,0.33230539666749564,33405
Demanda real,2023-01-20 10:10:00+01:00,0.33211467385875537,33248
Demanda real,2023-01-20 10:15:00+01:00,0.33240891843456843,33202
Demanda real,2023-01-20 10:20:00+01:00,0.3318211860842396,33135
Demanda real,2023-01-20 10:25:00+01:00,0.33186518383567404,33153
Demanda real,2023-01-20 10:30:00+01:00,0.33262354359180396,33116
Demanda real,2023-01-20 10:35:00+01:00,0.3335406468180724,33250
Demanda real,2023-01-20 10:40:00+01:00,0.33284457478005863,33142
Demanda real,2023-01-20 10:45:00+01:00,0.33274908585415974,33033
Demanda real,2023-01-20 10:50:00+01:00,0.33233852916859913,32962
Demanda real,2023-01-20 10:55:00+01:00,0.3338299392999869,33163
Demanda real,2023-01-20 11:00:00+01:00,0.3338682978036176,33077
Demanda real,2023-01-20 11:05:00+01:00,0.33155215768981183,32699
Demanda real,2023-01-20 11:10:00+01:00,0.33307342561744957,32892
Demanda real,2023-01-20 11:15:00+01:00,0.33353963535272574,32874
Demanda real,2023-01-20 11:20:00+01:00,0.3331978622665664,32794
Demanda real,2023-01-20 11:25:00+01:00,0.3324916767631517,32657
Demanda real,2023-01-20 11:30:00+01:00,0.33328911248762666,32660
Demanda real,2023-01-20 11:35:00+01:00,0.33232013099989766,32471
Demanda real,2023-01-20 11:40:00+01:00,0.33230791316742037,32407
Demanda real,2023-01-20 11:45:00+01:00,0.3326240259873764,32357
Demanda real,2023-01-20 11:50:00+01:00,0.33379951462301016,32460
