Nombre,Fecha,Porcentaje,Consumo
Demanda real,2023-01-17 00:00:00+01:00,0.3297070812877822,26125
Demanda real,2023-01-17 00:05:00+01:00,0.33251731926760636,26351
Demanda real,2023-01-17 00:10:00+01:00,0.3319476305750244,26191
Demanda real,2023-01-17 00:15:00+01:00,0.33781529855533604,26330
Demanda real,2023-01-17 00:20:00+01:00,0.3372862587556654,26195
Demanda real,2023-01-17 00:25:00+01:00,0.33624346836359875,25997
Demanda real,2023-01-17 00:30:00+01:00,0.33493960254578514,25787
Demanda real,2023-01-17 00:35:00+01:00,0.33463227723546507,25676
Demanda real,2023-01-17 00:40:00+01:00,0.33519611427377655,25672
Demanda real,2023-01-17 00:45:00+01:00,0.33717027012739864,25513
Demanda real,2023-01-17 00:50:00+01:00,0.3369254016223954,25419
Demanda real,2023-01-17 00:55:00+01:00,0.33261954790615506,24853
Demanda real,2023-01-17 01:00:00+01:00,0.3335982649226085,24764
Demanda real,2023-01-17 01:05:00+01:00,0.3338199513381995,24696
Demanda real,2023-01-17 01:10:00+01:00,0.3357846781933949,24839
Demanda real,2023-01-17 01:15:00+01:00,0.33547619373281723,24527
Demanda real,2023-01-17 01:20:00+01:00,0.33683490630556695,24626
Demanda real,2023-01-17 01:25:00+01:00,0.33610977701543737,24494
Demanda real,2023-01-17 01:30:00+01:00,0.33508298271821507,24450
Demanda real,2023-01-17 01:35:00+01:00,0.3342776203966006,24308
Demanda real,2023-01-17 01:40:00+01:00,0.3328868143401646,24105
Demanda real,2023-01-17 01:45:00+01:00,0.33470999427941567,23989
Demanda real,2023-01-17 01:50:00+01:00,0.3355068416643396,24029
Demanda real,2023-01-17 01:55:00+01:00,0.33399220568032073,23825
Demanda real,2023-01-17 02:00:00+01:00,0.33285442636805407,23631
Demanda real,2023-01-17 02:05:00+01:00,0.3372381419463322,24067
Demanda real,2023-01-17 02:10:00+01:00,0.33451691535979483,23741
Demanda real,2023-01-17 02:15:00+01:00,0.33648385122343527,23639
Demanda real,2023-01-17 02:20:00+01:00,0.3350713540848249,23456
Demanda real,2023-01-17 02:25:00+01:00,0.3333954742306479,23249
Demanda real,2023-01-17 02:30:00+01:00,0.3331843800902368,23114
Demanda real,2023-01-17 02:35:00+01:00,0.33411632464837443,23185
Demanda real,2023-01-17 02:40:00+01:00,0.33429964232144915,23179
Demanda real,2023-01-17 02:45:00+01:00,0.3354320952079071,23281
Demanda real,2023-01-17 02:50:00+01:00,0.33409439033553945,23120
Demanda real,2023-01-17 02:55:00+01:00,0.33509509162587187,23205
Demanda real,2023-01-17 03:00:00+01:00,0.3341186393845527,22975
Demanda real,2023-01-17 03:05:00+01:00,0.3330126523234797,22846
Demanda real,2023-01-17 03:10:00+01:00,0.33457990163266493,22993
Demanda real,2023-01-17 03:15:00+01:00,0.33479617425788766,22963
Demanda real,2023-01-17 03:20:00+01:00,0.3354708016963726,23019
Demanda real,2023-01-17 03:25:00+01:00,0.3343556938176401,22893
Demanda real,2023-01-17 03:30:00+01:00,0.3322562722966255,22725
Demanda real,2023-01-17 03:35:00+01:00,0.33272434960537856,22765
Demanda real,2023-01-17 03:40:00+01:00,0.3329923124141358,22784
Demanda real,2023-01-17 03:45:00+01:00,0.3307346896985476,22612
Demanda real,2023-01-17 03:50:00+01:00,0.3338381337915368,22926
Demanda real,2023-01-17 03:55:00+01:00,0.3315414280705855,22696
Demanda real,2023-01-17 04:00:00+01:00,0.3344370860927152,22826
Demanda real,2023-01-17 04:05:00+01:00,0.333650928599698,22762
Demanda real,2023-01-17 04:10:00+01:00,0.33474272505157204,22880
Demanda real,2023-01-17 04:15:00+01:00,0.3344849797973883,22848
Demanda real,2023-01-17 04:20:00+01:00,0.3331376663780579,22701
Demanda real,2023-01-17 04:25:00+01:00,0.3315480482026985,22533
Demanda real,2023-01-17 04:30:00+01:00,0.3304521374169027,22518
Demanda real,2023-01-17 04:35:00+01:00,0.3334599149955453,22831
Demanda real,2023-01-17 04:40:00+01:00,0.33302665206279664,22804
Demanda real,2023-01-17 04:45:00+01:00,0.33473959848705265,23010
Demanda real,2023-01-17 04:50:00+01:00,0.33251188427775674,22803
Demanda real,2023-01-17 04:55:00+01:00,0.3351106332902326,23066
Demanda real,2023-01-17 05:00:00+01:00,0.33445671121441023,23024
Demanda real,2023-01-17 05:05:00+01:00,0.3359064395368409,23150
Demanda real,2023-01-17 05:10:00+01:00,0.3376090005929054,23346
Demanda real,2023-01-17 05:15:00+01:00,0.3315852992730094,23079
Demanda real,2023-01-17 05:20:00+01:00,0.3336235814717008,23372
Demanda real,2023-01-17 05:25:00+01:00,0.33078505901517535,23149
Demanda real,2023-01-17 05:30:00+01:00,0.33194726310262124,23390
Demanda real,2023-01-17 05:35:00+01:00,0.3319897605611891,23474
Demanda real,2023-01-17 05:40:00+01:00,0.3332443182616762,23710
Demanda real,2023-01-17 05:45:00+01:00,0.33330531624290816,23793
Demanda real,2023-01-17 05:50:00+01:00,0.3311845398738691,23684
Demanda real,2023-01-17 05:55:00+01:00,0.33265652379495453,23920
Demanda real,2023-01-17 06:00:00+01:00,0.3280068193811141,24242
